TransactionID,CustomerID,TransactionDate,TransactionTime,Age,Gender,Income,Location,AccountAgeDays,Membership,ProductID,Category,Quantity,Price,TotalAmount,PaymentMethod,CardType,TransactionChannel,DeviceType,Browser,IPAddress,PreviousTransactionCount,AverageTransactionAmount,TransactionFrequency,TimeSinceLastTransaction,FailedLoginAttempts,PasswordChangeCount,NewDeviceLogin,IsInternational,DistanceFromHome,CustomerTotalSpend,CustomerAverageSpend,CustomerComplaints,CustomerRating,CustomerHealthScore,RefundCount,ChargebackCount,SuspiciousActivityCount,Fraud
TXN101905,CUST1329,2025-04-07,03:24:00,34,Non-Binary,59567.24,"Philadelphia, PA",689,Standard,PROD272,Home & Kitchen,5,525.56,2627.8,Apple Pay,None,In-Store,None,None,165.2.55.142,11,347.42,0.81,51.7,0,5,0,1,22.6,3821.62,347.42,2,1.5,68,5,0,2,1
TXN101906,CUST1004,2025-07-03,02:02:00,53,Female,26782.88,"Los Angeles, CA",2888,Gold,PROD790,Home & Kitchen,4,758.8,3035.2,Crypto,None,In-Store,None,None,249.205.112.201,106,142.24,13.35,15.5,0,3,1,0,7.2,15077.44,142.24,3,1.5,64,5,1,4,1
TXN101907,CUST1365,2025-05-27,11:37:00,31,Non-Binary,141023.39,"San Antonio, TX",58,Platinum,PROD229,Home & Kitchen,1,648.87,648.87,Credit Card,Discover,Mobile App,Tablet,Firefox,36.188.121.238,146,355.66,12.36,72.5,0,3,1,0,2.2,51926.36,355.66,5,1.7,85,4,1,0,0
TXN101908,CUST2122,2025-11-28,18:44:00,24,Male,44051.63,"Fort Worth, TX",3155,VIP,PROD499,Electronics,3,1061.63,3184.89,Bank Transfer,None,Online,Tablet,Edge,1.82.4.156,195,424.19,8.85,1.5,0,3,0,0,3.0,82717.05,424.19,2,4.5,42,5,2,4,0
TXN101909,CUST1960,2025-06-24,22:09:00,31,Male,39662.27,"New York, NY",559,Platinum,PROD308,Clothing,4,722.28,2889.12,Credit Card,None,POS,None,None,14.157.120.120,195,249.73,5.25,41.5,0,2,0,0,4.4,48697.35,249.73,3,1.3,47,0,0,2,0
TXN101910,CUST1465,2025-01-13,00:15:00,30,Male,67083.08,"San Antonio, TX",2361,VIP,PROD378,Beauty,3,1100.28,3300.84,Credit Card,Mastercard,In-Store,None,None,18.51.182.24,152,218.99,3.48,26.2,0,4,1,0,51.5,33286.48,218.99,1,1.6,85,1,0,2,1
TXN101911,CUST1619,2026-03-29,07:14:00,19,Non-Binary,135064.07,"San Jose, CA",125,Gold,PROD757,Sports,3,832.79,2498.37,Credit Card,Mastercard,Online,Mobile,Edge,164.175.100.220,181,202.0,7.49,18.7,1,2,1,0,21.3,36562.0,202.0,5,1.8,40,5,2,2,1
TXN101912,CUST1345,2025-04-05,17:34:00,66,Non-Binary,41959.07,"Chicago, IL",3615,Platinum,PROD803,Clothing,3,618.7,1856.1,PayPal,None,In-Store,None,None,211.228.108.183,65,306.12,6.15,87.6,0,3,1,0,23.0,19897.8,306.12,4,2.0,58,2,1,0,0
TXN101913,CUST2016,2025-01-01,23:19:00,42,Female,25814.48,"San Antonio, TX",1186,Standard,PROD247,Clothing,1,394.92,394.92,Credit Card,Mastercard,Mobile App,Mobile,Edge,129.104.4.227,115,447.19,0.32,36.0,0,1,1,0,0.8,51426.85,447.19,5,1.1,54,5,2,4,0
TXN101914,CUST1209,2026-03-20,00:33:00,61,Female,40671.17,"San Jose, CA",2579,VIP,PROD305,Toys,4,1121.86,4487.44,Debit Card,Discover,In-Store,None,None,187.37.95.234,103,474.66,4.0,28.3,0,2,0,0,16.9,48889.98,474.66,3,2.9,95,5,3,4,0
TXN101915,CUST1980,2025-12-04,10:26:00,42,Female,103697.11,"Charlotte, NC",766,VIP,PROD710,Books,4,854.01,3416.04,Credit Card,Visa,In-Store,None,None,53.112.67.125,157,391.94,11.08,85.0,1,4,0,1,3.6,61534.58,391.94,0,4.3,30,1,3,3,1
TXN101916,CUST1247,2025-11-05,19:20:00,42,Male,62076.29,"San Jose, CA",1164,None,PROD196,Toys,5,428.68,2143.4,PayPal,None,POS,None,None,91.216.63.250,106,374.73,11.96,49.1,0,4,1,0,78.2,39721.38,374.73,5,1.6,33,3,1,1,0
TXN101917,CUST1938,2025-10-17,10:41:00,63,Female,33953.92,"Fort Worth, TX",351,Standard,PROD679,Beauty,4,93.22,372.88,PayPal,None,In-Store,None,None,159.97.80.188,86,477.53,6.83,54.0,5,4,1,0,5.6,41067.58,477.53,0,2.7,31,1,0,1,0
TXN101918,CUST1988,2026-01-13,02:25:00,23,Male,31158.27,"San Diego, CA",875,Standard,PROD951,Toys,2,1085.71,2171.42,Bank Transfer,None,Mobile App,Tablet,Opera,214.169.49.178,175,86.86,9.43,88.3,1,0,1,0,30.3,15200.5,86.86,1,1.6,35,1,1,2,1
TXN101919,CUST2133,2025-03-18,07:35:00,32,Non-Binary,92617.86,"Austin, TX",1476,Standard,PROD208,Sports,1,1149.2,1149.2,Crypto,None,POS,None,None,196.240.124.139,169,239.71,2.44,49.7,2,3,1,0,19.9,40510.99,239.71,3,4.8,50,1,3,0,0
TXN101920,CUST2462,2025-05-31,06:13:00,26,Non-Binary,121297.15,"Fort Worth, TX",3578,VIP,PROD436,Electronics,3,314.32,942.96,PayPal,None,POS,None,None,87.235.138.51,6,451.23,2.41,2.2,0,4,0,0,7.4,2707.38,451.23,2,3.7,68,4,0,4,0
TXN101921,CUST1899,2025-03-14,01:43:00,29,Non-Binary,89241.62,"Los Angeles, CA",858,Standard,PROD877,Electronics,5,333.3,1666.5,Crypto,None,In-Store,None,None,150.61.148.230,21,298.02,8.29,68.0,1,0,1,1,56.5,6258.42,298.02,4,2.6,54,0,2,0,1
TXN101922,CUST1930,2026-01-21,09:32:00,54,Female,31599.67,"Phoenix, AZ",1163,Gold,PROD967,Toys,2,534.81,1069.62,Bank Transfer,None,In-Store,None,None,147.3.72.181,133,154.87,14.28,23.8,0,0,1,0,26.7,20597.71,154.87,0,3.7,57,5,3,1,0
TXN101923,CUST1119,2025-09-24,17:57:00,67,Female,147718.51,"Los Angeles, CA",2686,VIP,PROD338,Clothing,2,612.06,1224.12,Debit Card,Discover,Online,Tablet,Firefox,124.150.39.10,62,248.4,13.92,15.9,0,5,1,0,6.2,15400.8,248.4,4,2.1,71,1,2,4,1
TXN101924,CUST1430,2025-09-27,11:56:00,23,Female,54283.56,"San Diego, CA",2122,Standard,PROD918,Electronics,4,346.62,1386.48,PayPal,None,POS,None,None,106.140.245.28,48,101.89,13.67,5.4,2,0,0,0,25.5,4890.72,101.89,1,4.3,42,2,2,0,0
TXN101925,CUST2128,2025-07-08,17:56:00,23,Male,128330.09,"New York, NY",389,Platinum,PROD493,Electronics,2,237.67,475.34,Crypto,None,Mobile App,Desktop,Firefox,163.203.83.131,151,27.08,11.79,86.6,0,4,0,0,0.6,4089.08,27.08,1,3.8,73,3,1,0,0
TXN101926,CUST1783,2025-07-22,01:40:00,27,Female,36885.05,"Dallas, TX",2393,Gold,PROD574,Books,5,671.63,3358.15,Apple Pay,None,POS,None,None,246.45.39.219,157,115.4,14.32,20.7,0,3,1,0,3.2,18117.8,115.4,5,1.2,41,0,2,3,1
TXN101927,CUST1476,2025-01-01,21:24:00,53,Male,48094.74,"Dallas, TX",679,Standard,PROD320,Electronics,1,839.72,839.72,Bank Transfer,None,In-Store,None,None,80.47.154.189,59,30.04,11.43,27.9,1,4,1,0,21.1,1772.36,30.04,4,3.5,67,1,2,4,0
TXN101928,CUST1615,2025-10-24,00:32:00,66,Male,141223.44,"San Jose, CA",1854,VIP,PROD638,Sports,5,279.03,1395.15,PayPal,None,Mobile App,Desktop,Chrome,67.53.186.23,170,61.59,9.48,19.4,0,3,1,0,2.3,10470.3,61.59,3,1.3,30,3,0,3,1
TXN101929,CUST2403,2026-01-06,13:43:00,53,Non-Binary,58454.12,"San Antonio, TX",1278,None,PROD790,Clothing,1,1118.04,1118.04,Bank Transfer,None,POS,None,None,33.158.36.132,27,276.59,8.65,54.4,0,1,1,0,6.3,7467.93,276.59,2,4.6,37,2,2,3,1
TXN101930,CUST1291,2026-03-12,10:33:00,49,Female,46391.2,"Fort Worth, TX",916,None,PROD519,Toys,2,783.65,1567.3,Apple Pay,None,In-Store,None,None,7.38.208.2,169,484.91,8.8,82.9,1,0,1,1,4.8,81949.79,484.91,5,3.8,54,0,0,0,1
TXN101931,CUST1898,2025-01-29,23:51:00,69,Female,77934.77,"Columbus, OH",2163,VIP,PROD348,Toys,4,169.67,678.68,Crypto,None,Mobile App,Tablet,Opera,56.177.128.187,184,462.88,9.86,72.6,0,2,1,0,67.3,85169.92,462.88,0,4.1,76,5,3,0,0
TXN101932,CUST1325,2026-03-02,14:13:00,38,Female,145176.67,"San Antonio, TX",3515,Platinum,PROD203,Sports,4,385.48,1541.92,Apple Pay,None,POS,None,None,118.48.171.118,197,400.5,1.77,7.6,2,0,0,0,31.7,78898.5,400.5,0,4.7,32,0,0,2,0
TXN101933,CUST2160,2025-04-09,12:32:00,54,Female,86316.63,"San Jose, CA",3315,Gold,PROD923,Beauty,2,440.23,880.46,PayPal,None,In-Store,None,None,89.235.215.21,89,33.57,10.71,76.2,0,1,0,1,66.7,2987.73,33.57,2,4.5,95,5,2,4,1
TXN101934,CUST1096,2026-03-07,17:36:00,44,Male,87997.56,"Austin, TX",3117,None,PROD858,Clothing,1,984.76,984.76,Debit Card,Amex,In-Store,None,None,42.253.191.56,33,416.57,1.95,62.1,0,0,0,0,2.1,13746.81,416.57,1,4.6,99,4,1,0,0
TXN101935,CUST1574,2025-01-04,01:37:00,33,Female,141538.07,"Columbus, OH",1726,Platinum,PROD667,Home & Kitchen,5,797.05,3985.25,Credit Card,Visa,Mobile App,Desktop,Firefox,111.170.0.38,90,236.05,7.38,60.6,0,4,0,0,9.5,21244.5,236.05,4,2.3,37,1,3,4,0
TXN101936,CUST1555,2025-07-20,06:35:00,43,Non-Binary,132342.9,"Fort Worth, TX",2441,None,PROD214,Books,2,924.35,1848.7,Apple Pay,None,Mobile App,Tablet,Opera,49.194.68.105,150,456.51,6.28,37.2,0,1,1,0,79.7,68476.5,456.51,3,3.7,90,0,3,3,1
TXN101937,CUST1651,2025-04-05,20:24:00,44,Non-Binary,140367.14,"San Jose, CA",2899,Platinum,PROD789,Toys,2,829.83,1659.66,Bank Transfer,None,Online,Mobile,Firefox,182.236.45.172,162,147.1,10.38,23.3,0,1,1,0,3.6,23830.2,147.1,3,1.1,34,4,3,2,1
TXN101938,CUST1692,2025-01-21,10:59:00,45,Male,58189.08,"Columbus, OH",3376,None,PROD182,Books,5,644.1,3220.5,Apple Pay,None,POS,None,None,133.188.12.26,57,445.83,1.78,52.0,5,4,1,0,6.6,25412.31,445.83,0,2.8,65,5,0,2,1
TXN101939,CUST1344,2025-01-12,03:27:00,33,Female,129538.39,"Columbus, OH",2693,None,PROD979,Home & Kitchen,2,667.01,1334.02,Crypto,None,In-Store,None,None,140.38.159.5,74,207.4,4.75,48.0,0,5,0,0,2.6,15347.6,207.4,2,4.4,53,1,3,1,0
TXN101940,CUST1465,2025-04-30,01:37:00,50,Non-Binary,96308.5,"Houston, TX",1257,Platinum,PROD895,Home & Kitchen,3,482.15,1446.45,Bank Transfer,None,Mobile App,Desktop,Safari,214.32.21.222,152,174.5,14.38,34.9,0,3,0,1,13.7,26524.0,174.5,3,2.8,54,0,3,4,1
TXN101941,CUST1006,2025-10-21,21:10:00,22,Non-Binary,133796.38,"San Jose, CA",2506,None,PROD965,Toys,3,482.19,1446.57,Apple Pay,None,Online,Mobile,Chrome,153.190.60.24,192,39.02,10.75,31.7,1,5,0,0,24.7,7491.84,39.02,2,2.9,80,1,0,0,0
TXN101942,CUST2487,2025-11-17,20:18:00,20,Male,90834.14,"Philadelphia, PA",1863,None,PROD819,Home & Kitchen,3,37.73,113.19,Credit Card,Amex,Mobile App,Mobile,Chrome,89.218.195.175,60,39.81,13.62,65.5,1,1,1,0,9.0,2388.6,39.81,2,2.7,53,0,1,0,0
TXN101943,CUST2107,2025-10-18,06:06:00,70,Non-Binary,51514.1,"Jacksonville, FL",94,Platinum,PROD298,Beauty,1,149.86,149.86,Debit Card,Discover,POS,None,None,180.14.233.48,1,342.45,3.33,80.2,0,2,0,0,9.0,342.45,342.45,1,1.9,89,3,2,3,0
TXN101944,CUST2252,2026-04-19,09:14:00,42,Female,133169.59,"Philadelphia, PA",842,Gold,PROD383,Electronics,3,611.37,1834.11,Debit Card,Discover,Online,Mobile,Edge,92.243.146.112,88,274.23,10.18,39.6,0,2,1,1,12.9,24132.24,274.23,2,2.5,52,2,1,3,1
TXN101945,CUST2162,2025-05-04,09:03:00,42,Non-Binary,110177.96,"Columbus, OH",2677,None,PROD784,Books,3,118.53,355.59,PayPal,None,In-Store,None,None,47.251.106.84,27,61.51,7.06,47.8,1,1,1,0,31.8,1660.77,61.51,5,1.3,66,4,3,3,0
TXN101946,CUST1911,2026-04-27,13:54:00,67,Male,98023.84,"Austin, TX",2958,Standard,PROD118,Clothing,1,633.41,633.41,Apple Pay,None,In-Store,None,None,128.249.214.248,14,439.94,10.04,45.5,0,4,1,0,10.6,6159.16,439.94,3,3.7,66,5,1,0,0
TXN101947,CUST2439,2025-01-16,22:41:00,70,Female,83833.16,"Phoenix, AZ",1657,Gold,PROD247,Toys,1,492.25,492.25,PayPal,None,POS,None,None,85.47.207.220,81,390.51,5.26,7.8,0,0,1,0,10.8,31631.31,390.51,0,3.7,59,5,1,4,0
TXN101948,CUST1991,2025-11-16,01:36:00,52,Non-Binary,128855.97,"San Antonio, TX",2712,None,PROD537,Home & Kitchen,1,1105.66,1105.66,PayPal,None,POS,None,None,215.209.27.201,26,257.19,12.02,66.4,0,4,0,0,0.3,6686.94,257.19,4,2.7,34,0,2,2,0
TXN101949,CUST1337,2025-04-05,13:13:00,37,Male,117245.66,"Phoenix, AZ",1585,Platinum,PROD442,Clothing,5,439.94,2199.7,Apple Pay,None,POS,None,None,248.100.162.30,97,280.64,2.18,84.7,2,1,0,0,4.8,27222.08,280.64,3,3.9,40,1,0,4,0
TXN101950,CUST1293,2025-02-12,09:29:00,56,Non-Binary,31436.93,"Jacksonville, FL",3137,None,PROD360,Beauty,3,980.49,2941.47,PayPal,None,Mobile App,Mobile,Edge,64.148.110.39,143,106.63,13.26,6.2,1,1,0,0,14.1,15248.09,106.63,4,4.2,60,3,3,4,0
TXN101951,CUST1537,2025-11-16,17:39:00,33,Female,98452.73,"Austin, TX",45,None,PROD378,Beauty,5,623.98,3119.9,Apple Pay,None,In-Store,None,None,36.232.161.131,69,383.34,6.46,42.7,0,5,0,1,38.2,26450.46,383.34,3,1.2,48,2,2,3,1
TXN101952,CUST2249,2025-09-26,09:26:00,40,Non-Binary,92725.94,"San Jose, CA",2979,Standard,PROD716,Electronics,4,485.09,1940.36,Credit Card,None,Mobile App,Mobile,Opera,51.27.213.38,108,159.69,10.84,29.9,2,4,1,0,28.7,17246.52,159.69,1,4.9,64,2,3,1,0
TXN101953,CUST2490,2025-09-29,23:21:00,35,Male,110916.49,"New York, NY",2377,Gold,PROD569,Home & Kitchen,5,302.34,1511.7,Bank Transfer,None,Online,Tablet,Opera,24.40.73.36,9,107.2,11.3,30.8,0,0,0,0,0.4,964.8,107.2,5,3.7,75,0,1,3,0
TXN101954,CUST1065,2025-06-16,09:55:00,71,Male,114385.02,"Austin, TX",1364,Gold,PROD335,Beauty,1,11.45,11.45,Bank Transfer,None,POS,None,None,128.243.190.20,157,45.89,0.79,15.9,0,5,1,0,14.6,7204.73,45.89,0,2.9,66,3,2,1,0
TXN101955,CUST1957,2026-05-05,08:45:00,74,Non-Binary,63697.11,"Phoenix, AZ",2609,Gold,PROD179,Toys,1,982.28,982.28,Debit Card,Mastercard,In-Store,None,None,253.118.181.208,65,136.5,10.76,86.3,0,3,0,0,25.3,8872.5,136.5,0,4.0,100,2,1,0,0
TXN101956,CUST1568,2026-01-26,11:38:00,56,Non-Binary,77445.7,"Chicago, IL",572,Platinum,PROD310,Electronics,2,819.62,1639.24,Credit Card,Mastercard,Mobile App,Mobile,Opera,129.100.86.177,52,30.06,8.2,24.1,0,1,1,0,5.3,1563.12,30.06,3,1.1,82,3,0,3,1
TXN101957,CUST2020,2026-03-02,21:09:00,63,Non-Binary,116312.48,"Jacksonville, FL",2675,Gold,PROD961,Toys,3,311.85,935.55,Crypto,None,Mobile App,Mobile,Edge,84.224.35.27,59,423.03,5.67,68.0,1,3,1,0,4.7,24958.77,423.03,1,1.5,35,1,2,1,0
TXN101958,CUST1605,2025-06-12,20:31:00,64,Female,135754.66,"San Jose, CA",1150,VIP,PROD641,Home & Kitchen,3,621.12,1863.36,Crypto,None,Online,Desktop,Opera,4.98.177.143,173,185.58,10.71,12.3,0,1,0,0,35.4,32105.34,185.58,5,4.2,74,0,1,3,0
TXN101959,CUST2240,2025-03-21,13:16:00,37,Male,38805.41,"New York, NY",713,Gold,PROD662,Toys,4,978.77,3915.08,Bank Transfer,None,Online,Mobile,Safari,112.212.157.146,126,40.09,9.76,74.2,0,4,0,0,40.3,5051.34,40.09,5,3.9,44,4,3,2,0
TXN101960,CUST2355,2025-12-31,08:10:00,40,Female,42943.26,"San Jose, CA",1370,Standard,PROD276,Electronics,1,1035.83,1035.83,Bank Transfer,None,POS,None,None,2.22.2.11,137,438.57,2.76,88.9,0,2,0,0,13.4,60084.09,438.57,1,4.0,35,4,1,4,0
TXN101961,CUST1785,2026-01-28,01:40:00,51,Non-Binary,91042.34,"Phoenix, AZ",1744,VIP,PROD172,Toys,4,148.68,594.72,Credit Card,Visa,Mobile App,Mobile,Opera,47.134.238.212,90,450.53,9.25,9.1,0,0,1,0,8.9,40547.7,450.53,1,3.3,80,3,2,0,0
TXN101962,CUST2054,2025-09-29,21:29:00,64,Non-Binary,70633.31,"Jacksonville, FL",1764,Standard,PROD287,Beauty,2,154.13,308.26,Credit Card,Mastercard,Mobile App,Desktop,Safari,177.156.174.4,100,414.71,14.29,11.5,8,3,0,0,13.3,41471.0,414.71,5,3.8,74,1,2,0,0
TXN101963,CUST1875,2025-11-08,08:46:00,67,Non-Binary,117897.38,"San Antonio, TX",1232,VIP,PROD649,Beauty,4,565.5,2262.0,Crypto,None,Mobile App,Mobile,Opera,220.61.142.43,182,262.41,0.22,0.6,0,0,0,0,32.3,47758.62,262.41,1,4.0,86,2,1,3,0
TXN101964,CUST2001,2026-01-10,03:19:00,19,Female,55031.4,"Fort Worth, TX",735,Gold,PROD284,Clothing,3,1018.03,3054.09,Crypto,None,In-Store,None,None,58.246.218.200,197,453.71,9.67,12.8,0,1,0,0,17.6,89380.87,453.71,2,2.3,44,2,2,0,0
TXN101965,CUST1829,2025-07-08,15:45:00,52,Female,149836.24,"San Antonio, TX",326,Standard,PROD815,Sports,1,52.53,52.53,PayPal,None,Online,Desktop,Opera,230.195.83.165,187,148.7,9.17,21.6,0,1,0,0,12.5,27806.9,148.7,2,3.0,40,2,0,1,0
TXN101966,CUST2205,2025-11-25,23:02:00,42,Male,35774.4,"Philadelphia, PA",2869,Platinum,PROD748,Home & Kitchen,5,66.93,334.65,Credit Card,None,POS,None,None,95.255.173.118,84,67.29,10.38,10.0,0,1,0,0,8.2,5652.36,67.29,1,3.0,98,2,2,2,0
TXN101967,CUST2307,2025-06-13,00:33:00,24,Non-Binary,49754.97,"Dallas, TX",363,Gold,PROD618,Home & Kitchen,3,1024.61,3073.83,Bank Transfer,None,Mobile App,Desktop,Opera,58.82.206.190,71,495.59,6.86,6.0,3,3,0,0,20.0,35186.89,495.59,1,4.4,92,5,0,0,0
TXN101968,CUST1740,2025-04-09,13:42:00,20,Female,61814.69,"Jacksonville, FL",3389,None,PROD598,Electronics,2,572.85,1145.7,Debit Card,Visa,Online,Tablet,Safari,225.198.84.166,165,250.64,4.77,76.5,0,5,0,0,9.4,41355.6,250.64,3,3.8,68,0,3,4,0
TXN101969,CUST1021,2025-11-09,12:16:00,42,Female,132982.25,"Los Angeles, CA",352,None,PROD291,Books,5,164.3,821.5,Credit Card,Visa,POS,None,None,81.220.155.57,92,289.8,3.64,52.7,0,2,0,0,11.8,26661.6,289.8,1,3.8,55,0,2,4,0
TXN101970,CUST1275,2025-09-14,21:29:00,55,Female,148561.48,"Los Angeles, CA",2118,VIP,PROD222,Sports,4,390.52,1562.08,Apple Pay,None,POS,None,None,56.128.162.169,70,403.32,14.39,84.3,1,5,0,0,3.6,28232.4,403.32,1,1.1,49,2,2,4,0
TXN101971,CUST1111,2025-01-06,06:45:00,69,Female,91837.73,"Austin, TX",2883,None,PROD895,Beauty,3,492.8,1478.4,Debit Card,Amex,Mobile App,Tablet,Chrome,185.20.178.216,59,159.33,8.41,49.2,0,0,0,1,24.8,9400.47,159.33,3,3.9,50,3,3,4,1
TXN101972,CUST1429,2025-05-28,01:36:00,49,Non-Binary,129414.89,"Austin, TX",3322,Gold,PROD240,Books,1,1127.25,1127.25,Credit Card,Discover,POS,None,None,23.251.231.171,24,77.22,3.47,4.0,0,0,1,0,1.8,1853.28,77.22,1,2.7,93,2,2,3,1
TXN101973,CUST1535,2025-02-24,16:10:00,58,Non-Binary,33294.08,"Phoenix, AZ",2621,None,PROD105,Electronics,1,43.64,43.64,Credit Card,Visa,In-Store,None,None,62.30.86.185,30,152.62,8.26,1.8,5,0,0,0,6.7,4578.6,152.62,0,3.9,61,5,1,0,0
TXN101974,CUST2303,2025-10-13,02:39:00,55,Male,83258.87,"San Diego, CA",608,Platinum,PROD395,Clothing,4,855.71,3422.84,PayPal,None,Mobile App,Mobile,Chrome,133.158.218.144,146,446.95,5.66,62.0,0,4,0,0,67.5,65254.7,446.95,1,4.6,72,4,3,2,0
TXN101975,CUST1091,2026-04-22,21:29:00,55,Male,61437.64,"San Diego, CA",3044,Standard,PROD717,Clothing,5,907.12,4535.6,Bank Transfer,None,In-Store,None,None,58.67.192.89,108,78.22,7.1,57.2,0,4,1,0,5.6,8447.76,78.22,4,4.5,47,3,3,3,1
TXN101976,CUST2399,2025-11-12,19:48:00,25,Female,116206.97,"San Jose, CA",3461,None,PROD993,Clothing,4,1044.46,4177.84,Crypto,None,Online,Tablet,Opera,208.217.192.91,116,461.71,11.89,83.4,1,5,1,0,22.4,53558.36,461.71,2,4.4,87,3,2,4,1
TXN101977,CUST1950,2025-09-09,14:48:00,48,Male,111483.24,"Fort Worth, TX",3305,None,PROD116,Electronics,4,388.54,1554.16,Crypto,None,POS,None,None,135.68.98.168,187,139.13,7.18,75.4,0,1,0,0,1.6,26017.31,139.13,2,2.9,66,5,0,1,0
TXN101978,CUST2151,2025-09-14,13:48:00,70,Female,81099.68,"San Diego, CA",1012,None,PROD476,Home & Kitchen,4,13.59,54.36,Crypto,None,Mobile App,Desktop,Chrome,250.235.107.35,17,139.3,0.15,30.0,0,3,0,0,88.5,2368.1,139.3,5,3.0,31,1,1,4,0
TXN101979,CUST1709,2025-06-20,17:03:00,43,Non-Binary,119574.81,"New York, NY",2102,None,PROD650,Clothing,4,978.9,3915.6,Credit Card,Discover,Online,Tablet,Opera,201.5.213.33,48,348.79,9.77,31.2,0,2,0,0,23.1,16741.92,348.79,2,2.2,40,4,3,2,0
TXN101980,CUST1930,2025-01-02,21:46:00,52,Female,92654.24,"San Antonio, TX",2003,Standard,PROD214,Sports,4,907.83,3631.32,Debit Card,Amex,Mobile App,Tablet,Edge,62.131.103.109,95,418.58,14.61,77.3,0,4,1,0,6.6,39765.1,418.58,0,2.7,48,5,3,3,1
TXN101981,CUST1365,2025-05-17,00:22:00,50,Non-Binary,72429.6,"Dallas, TX",2727,VIP,PROD158,Electronics,2,179.79,359.58,Credit Card,Amex,POS,None,None,109.229.31.17,173,435.57,1.24,41.9,0,3,0,0,0.4,75353.61,435.57,0,2.1,72,5,1,0,0
TXN101982,CUST1160,2026-04-11,17:36:00,73,Non-Binary,93790.17,"Austin, TX",96,Gold,PROD276,Electronics,2,134.52,269.04,Bank Transfer,None,POS,None,None,9.160.17.49,79,204.7,13.03,57.1,2,3,0,1,8.4,16171.3,204.7,2,1.4,91,5,2,0,0
TXN101983,CUST1707,2025-07-06,10:14:00,38,Male,125821.13,"Chicago, IL",1018,Gold,PROD448,Home & Kitchen,5,99.24,496.2,PayPal,None,Online,Mobile,Edge,104.99.12.177,50,203.29,3.57,37.1,0,2,1,0,22.8,10164.5,203.29,2,1.1,87,2,2,1,0
TXN101984,CUST1649,2026-03-10,22:14:00,18,Male,147827.18,"Los Angeles, CA",1697,Platinum,PROD336,Beauty,3,558.63,1675.89,Apple Pay,None,POS,None,None,158.218.245.125,129,320.03,12.35,18.8,1,0,1,0,3.5,41283.87,320.03,2,1.6,65,4,3,2,1
TXN101985,CUST2195,2025-02-03,23:23:00,70,Female,52009.08,"Charlotte, NC",105,None,PROD117,Sports,3,243.64,730.92,PayPal,None,Online,Tablet,Firefox,11.193.106.154,39,308.5,3.94,65.9,1,2,0,0,0.9,12031.5,308.5,1,1.6,88,0,0,0,0
TXN101986,CUST2342,2025-10-26,03:32:00,73,Male,78657.81,"Charlotte, NC",3189,Platinum,PROD870,Clothing,5,325.68,1628.4,Apple Pay,None,Online,Tablet,Opera,144.50.81.166,4,193.94,13.95,8.6,0,3,0,0,9.2,775.76,193.94,1,3.3,49,5,1,3,0
TXN101987,CUST2193,2025-04-23,04:34:00,73,Non-Binary,78561.99,"San Diego, CA",3063,Standard,PROD213,Sports,5,210.91,1054.55,PayPal,None,Online,Desktop,Opera,197.108.1.227,6,225.25,13.08,68.3,1,0,0,0,10.2,1351.5,225.25,5,3.5,64,2,0,3,0
TXN101988,CUST1182,2025-09-10,15:21:00,43,Male,110248.14,"San Jose, CA",1793,Standard,PROD603,Books,1,122.92,122.92,Debit Card,None,In-Store,None,None,61.116.167.145,31,139.47,3.22,18.6,3,2,0,0,29.6,4323.57,139.47,2,2.7,99,3,1,2,0
TXN101989,CUST2429,2026-03-01,21:37:00,19,Female,114843.01,"Charlotte, NC",2839,Standard,PROD688,Home & Kitchen,1,327.09,327.09,Apple Pay,None,POS,None,None,24.219.84.137,170,312.75,2.68,48.3,0,1,1,0,47.7,53167.5,312.75,2,2.5,50,0,3,1,0
TXN101990,CUST2224,2025-09-07,00:08:00,31,Non-Binary,78918.13,"Austin, TX",1171,VIP,PROD999,Clothing,2,1165.43,2330.86,Debit Card,Mastercard,In-Store,None,None,246.70.129.41,110,115.98,14.78,50.1,0,1,1,1,34.9,12757.8,115.98,4,4.0,50,2,2,0,1
TXN101991,CUST1601,2025-06-25,04:39:00,51,Female,142674.76,"Dallas, TX",1152,VIP,PROD455,Books,1,340.26,340.26,Apple Pay,None,Mobile App,Tablet,Chrome,114.217.159.55,69,149.05,0.15,41.3,1,2,0,0,32.7,10284.45,149.05,3,3.8,53,2,1,1,0
TXN101992,CUST2294,2025-03-07,09:09:00,37,Female,107844.71,"Fort Worth, TX",955,Platinum,PROD844,Home & Kitchen,1,696.34,696.34,Bank Transfer,None,Mobile App,Mobile,Chrome,193.230.247.82,67,257.17,10.78,70.6,2,5,1,0,60.8,17230.39,257.17,5,2.8,84,3,1,2,0
TXN101993,CUST1001,2025-02-23,14:38:00,29,Male,28284.67,"Houston, TX",2705,VIP,PROD554,Electronics,3,739.03,2217.09,PayPal,None,POS,None,None,43.144.128.150,33,226.23,5.29,83.3,0,5,0,0,15.4,7465.59,226.23,0,2.3,84,4,1,0,0
TXN101994,CUST2146,2026-03-14,01:36:00,50,Male,27666.28,"San Diego, CA",2632,None,PROD974,Electronics,5,606.83,3034.15,Debit Card,Mastercard,Online,Tablet,Safari,92.90.58.2,165,357.63,8.94,69.1,0,1,1,0,0.3,59008.95,357.63,5,2.0,40,1,0,1,0
