CustomerID,WebsiteVisits,AppUsage,SupportCalls,Complaints,Reviews,WishlistCount,CartAbandonment,SatisfactionScore
CUST032134,19,66.3,2,1,1,4,0,3.6
CUST032135,24,144.8,4,1,2,9,3,3.3
CUST032136,19,143.6,4,0,0,9,2,3.7
CUST032137,43,124.5,4,0,3,2,4,3.0
CUST032138,32,230.2,6,3,0,6,4,2.5
CUST032139,32,281.5,3,2,5,4,4,3.4
CUST032140,31,78.3,5,2,1,5,7,2.4
CUST032141,14,61.1,2,0,1,2,4,3.3
CUST032142,30,286.8,3,0,4,5,1,3.9
CUST032143,28,265.0,6,0,3,4,3,2.9
CUST032144,21,198.8,5,1,3,1,4,3.8
CUST032145,16,56.3,3,1,3,4,3,4.2
CUST032146,8,87.3,2,1,7,8,2,2.6
CUST032147,9,28.8,5,1,3,5,2,3.3
CUST032148,16,180.3,1,0,5,3,2,3.7
CUST032149,23,97.2,5,0,5,8,5,3.0
CUST032150,25,282.6,3,0,6,10,2,4.5
CUST032151,11,65.1,6,4,3,5,2,3.7
CUST032152,16,156.5,3,1,9,8,0,5.0
CUST032153,39,443.8,5,0,6,9,5,3.3
CUST032154,19,121.5,4,2,7,7,0,3.8
CUST032155,51,491.8,2,0,3,7,2,3.7
CUST032156,13,115.0,9,8,4,6,4,3.2
CUST032157,23,240.8,3,1,5,9,3,4.3
CUST032158,22,201.5,9,6,4,7,4,3.2
CUST032159,5,56.1,2,0,2,3,2,3.3
CUST032160,16,79.1,3,3,5,7,4,4.4
CUST032161,20,195.1,3,0,2,3,6,3.3
CUST032162,23,176.3,1,0,5,6,2,5.0
CUST032163,19,57.7,8,2,2,10,3,4.1
CUST032164,18,114.9,1,0,4,8,4,3.4
CUST032165,20,134.9,3,0,1,3,1,3.7
CUST032166,11,74.8,4,3,6,5,3,3.7
CUST032167,31,112.4,7,1,4,10,3,4.2
CUST032168,16,124.7,2,0,4,7,7,3.1
CUST032169,20,237.9,5,3,3,5,1,2.1
CUST032170,20,98.1,8,1,3,8,4,2.2
CUST032171,27,277.0,4,0,8,5,4,4.3
CUST032172,12,130.4,4,1,4,4,4,3.1
CUST032173,26,103.5,6,5,3,5,1,3.5
CUST032174,18,105.5,4,3,4,7,4,4.0
CUST032175,12,121.7,4,1,5,6,6,3.3
CUST032176,16,99.0,3,1,4,3,4,3.5
CUST032177,13,53.3,5,5,2,5,3,3.8
CUST032178,18,214.5,3,2,2,3,1,4.2
CUST032179,4,40.8,3,1,5,7,2,2.6
CUST032180,15,126.6,4,0,1,8,0,4.9
CUST032181,17,145.6,3,2,3,4,1,3.3
CUST032182,19,168.2,4,1,4,5,1,3.7
CUST032183,8,40.0,1,1,6,8,2,5.0
CUST032184,12,84.1,5,0,5,4,4,3.0
CUST032185,16,175.2,1,0,4,11,1,4.4
CUST032186,9,87.8,3,2,2,5,1,4.1
CUST032187,28,252.3,3,1,6,7,2,3.3
CUST032188,37,184.3,5,1,1,3,5,3.2
CUST032189,31,310.2,4,1,2,4,2,3.1
CUST032190,28,76.2,3,2,4,7,3,3.1
CUST032191,4,35.4,2,0,5,4,7,2.5
CUST032192,13,122.4,5,3,6,6,4,2.2
CUST032193,14,84.5,4,3,1,7,4,2.4
CUST032194,21,82.0,3,2,4,4,3,3.5
CUST032195,26,221.1,1,1,2,6,0,4.8
CUST032196,33,222.7,3,0,4,9,4,3.1
CUST032197,11,126.6,3,1,3,6,3,3.8
CUST032198,17,185.5,1,0,1,5,4,3.0
CUST032199,24,196.1,5,0,1,7,2,3.4
CUST032200,12,47.0,5,0,7,3,2,3.4
CUST032201,21,180.7,4,0,5,6,2,2.9
CUST032202,26,209.6,3,1,5,5,4,3.3
CUST032203,5,57.6,4,2,4,8,1,3.4
CUST032204,19,79.6,4,1,7,6,2,3.9
CUST032205,20,104.5,6,2,4,3,2,3.5
CUST032206,30,98.1,5,1,2,4,4,2.1
CUST032207,16,175.4,1,1,4,4,6,3.2
CUST032208,9,56.9,3,1,2,11,0,3.6
CUST032209,29,296.3,4,1,1,5,5,2.6
CUST032210,16,98.3,4,0,4,4,2,4.1
CUST032211,41,204.1,3,1,4,5,1,4.2
CUST032212,36,301.1,4,2,3,8,3,2.9
CUST032213,32,162.1,1,1,0,8,1,2.8
CUST032214,12,69.4,7,3,3,3,1,4.7
CUST032215,22,180.3,7,5,3,4,4,2.5
CUST032216,28,309.7,3,1,4,7,2,4.2
CUST032217,20,233.3,1,0,2,5,2,3.4
CUST032218,42,253.6,1,1,4,9,1,4.6
CUST032219,21,53.3,5,1,4,2,3,3.3
CUST032220,12,34.5,2,0,6,5,2,4.4
CUST032221,14,161.8,3,2,4,5,1,4.2
CUST032222,26,99.7,3,3,3,9,2,4.1
CUST032223,12,118.4,3,3,2,3,5,3.4
CUST032224,15,107.6,1,1,1,3,1,3.3
CUST032225,29,289.8,2,3,1,5,5,3.7
CUST032226,13,150.7,1,1,3,4,1,2.7
CUST032227,11,121.1,2,0,3,3,2,3.5
CUST032228,13,53.0,7,5,6,2,1,3.1
CUST032229,18,200.3,4,5,1,6,2,4.5
CUST032230,34,122.8,4,2,5,9,4,3.0
CUST032231,31,101.9,7,6,0,2,3,3.4
CUST032232,31,184.1,5,1,5,5,5,3.6
CUST032233,4,15.9,4,1,4,4,2,2.7
CUST032234,28,143.9,1,1,6,4,2,4.8
CUST032235,30,270.0,3,0,4,8,2,3.6
CUST032236,7,59.5,8,5,0,0,6,2.8
CUST032237,33,100.1,3,1,4,7,3,4.1
CUST032238,9,55.0,1,1,7,8,1,3.9
CUST032239,10,102.5,0,0,4,11,2,3.7
CUST032240,18,148.9,3,2,3,6,4,3.0
CUST032241,44,499.3,4,2,3,5,2,2.8
CUST032242,12,31.4,3,1,6,2,2,3.2
CUST032243,37,249.5,5,4,1,9,6,3.8
CUST032244,38,397.3,4,1,4,4,4,3.3
CUST032245,45,352.0,3,1,5,5,3,2.8
CUST032246,18,126.1,0,0,4,10,0,5.0
CUST032247,32,185.9,1,0,4,6,0,5.0
CUST032248,10,54.4,5,5,1,1,1,2.5
CUST032249,13,128.0,4,3,3,1,4,2.8
CUST032250,21,124.1,1,1,6,5,3,3.8
CUST032251,34,166.8,3,1,5,7,0,3.4
CUST032252,13,66.2,3,2,6,7,3,3.7
CUST032253,10,35.8,1,0,3,6,0,4.8
CUST032254,25,132.4,1,0,2,3,4,2.0
CUST032255,21,215.8,4,1,1,7,1,3.7
CUST032256,25,201.1,6,1,2,5,0,3.6
CUST032257,22,78.0,0,0,5,7,5,3.4
CUST032258,16,47.7,5,3,3,7,3,3.5
CUST032259,22,82.2,3,3,2,8,2,3.8
CUST032260,40,232.6,2,1,4,6,1,4.4
CUST032261,17,79.2,6,3,2,2,4,3.3
CUST032262,30,210.5,1,0,1,7,3,3.9
CUST032263,13,149.7,5,1,1,5,4,3.1
CUST032264,18,94.5,4,0,3,2,5,2.3
CUST032265,6,58.7,6,3,0,9,6,3.6
CUST032266,27,176.6,1,0,4,6,1,4.4
CUST032267,11,102.8,7,4,6,6,2,3.7
CUST032268,19,125.7,2,3,5,3,3,3.0
CUST032269,19,179.9,3,1,5,6,4,2.0
CUST032270,10,35.8,10,5,4,2,1,2.9
CUST032271,8,43.0,4,4,5,11,2,3.0
CUST032272,16,177.3,6,2,3,4,3,3.2
CUST032273,30,283.3,4,2,0,3,2,4.1
CUST032274,27,138.2,7,3,4,5,0,3.0
CUST032275,31,90.3,3,0,4,4,2,3.0
CUST032276,10,77.1,5,1,5,3,5,3.5
CUST032277,21,239.0,2,2,5,4,1,2.9
CUST032278,31,103.5,4,2,4,6,3,3.7
CUST032279,21,169.6,6,3,2,3,5,3.0
CUST032280,35,331.2,1,1,1,6,4,5.0
CUST032281,12,62.1,4,2,4,6,5,3.5
CUST032282,20,196.3,4,0,5,5,5,3.7
CUST032283,20,61.5,8,4,5,4,2,3.4
CUST032284,22,197.6,4,2,2,2,0,2.6
CUST032285,29,181.7,2,3,10,2,5,2.8
CUST032286,23,154.3,1,0,6,7,1,4.2
CUST032287,14,51.4,6,5,3,5,5,2.1
CUST032288,17,178.9,2,0,6,6,6,3.7
CUST032289,10,78.3,0,0,8,6,1,4.4
CUST032290,3,16.3,7,4,2,3,4,1.5
CUST032291,19,210.5,4,0,1,6,1,4.3
CUST032292,40,353.5,2,0,10,11,0,5.0
CUST032293,10,47.5,3,1,10,7,1,3.3
CUST032294,11,100.6,6,6,3,6,1,4.0
CUST032295,21,233.8,3,0,5,4,0,4.2
CUST032296,19,175.4,4,1,5,11,1,3.3
CUST032297,28,296.7,0,0,2,7,2,3.1
CUST032298,16,125.1,0,0,6,2,3,4.2
CUST032299,18,101.2,5,0,2,4,1,2.7
CUST032300,22,183.6,4,1,6,3,2,3.7
CUST032301,15,99.3,5,1,4,6,6,3.0
CUST032302,21,76.8,5,1,1,6,5,3.3
CUST032303,33,380.6,4,1,0,6,6,1.8
CUST032304,9,87.1,4,1,4,6,3,3.1
CUST032305,64,676.7,4,2,2,3,4,3.3
CUST032306,16,61.3,2,0,2,6,2,4.3
CUST032307,31,97.7,4,0,6,6,5,3.3
CUST032308,41,370.3,6,2,0,5,4,4.0
CUST032309,33,392.6,8,3,8,2,1,3.0
CUST032310,15,66.3,4,2,4,8,3,3.3
CUST032311,30,313.3,4,1,3,3,7,2.9
CUST032312,33,89.5,2,0,2,7,5,3.6
CUST032313,22,70.3,2,0,4,3,4,3.4
CUST032314,34,86.3,4,3,2,4,4,3.1
CUST032315,13,126.0,2,2,3,4,2,3.7
CUST032316,16,173.1,3,1,1,5,4,3.1
CUST032317,16,142.9,1,1,5,4,3,3.8
CUST032318,39,189.0,4,0,1,7,0,4.5
CUST032319,15,123.8,7,0,7,8,4,3.9
CUST032320,16,170.0,3,0,4,6,3,4.5
CUST032321,48,123.7,3,3,1,3,4,2.8
CUST032322,19,91.4,4,2,2,4,2,3.0
CUST032323,27,161.2,1,1,5,5,0,4.0
CUST032324,38,143.5,3,0,6,3,2,3.9
CUST032325,15,69.1,0,0,4,4,3,5.0
CUST032326,7,80.7,4,0,3,3,3,3.3
CUST032327,40,399.1,2,1,3,5,2,3.8
CUST032328,15,144.1,1,1,3,7,3,4.0
CUST032329,12,112.1,6,0,4,6,2,4.4
CUST032330,17,102.1,2,0,1,7,2,3.5
CUST032331,26,190.0,0,0,7,6,2,3.5
CUST032332,26,66.8,1,0,1,5,2,4.1
CUST032333,12,68.0,3,2,7,8,0,4.6
CUST032334,20,198.4,3,0,1,4,8,3.6
CUST032335,12,46.5,3,2,2,4,3,3.1
CUST032336,8,25.9,2,0,3,9,1,4.5
CUST032337,27,268.5,2,1,4,2,2,3.8
CUST032338,27,110.1,1,1,3,8,2,4.8
CUST032339,37,395.2,0,0,1,1,3,2.2
CUST032340,16,41.1,4,0,3,4,2,3.0
CUST032341,28,324.0,6,1,7,5,5,4.3
CUST032342,12,48.7,5,0,4,5,4,3.1
CUST032343,47,477.8,4,1,3,10,3,2.6
CUST032344,3,22.4,1,0,5,9,2,4.8
CUST032345,22,193.0,3,1,6,4,1,3.6
CUST032346,8,74.1,6,5,3,2,0,3.1
CUST032347,27,306.9,2,0,2,4,5,4.2
CUST032348,29,288.3,1,1,3,1,3,4.0
CUST032349,11,92.6,6,2,7,6,3,2.9
CUST032350,24,271.6,6,1,3,7,1,4.0
CUST032351,28,116.7,3,3,5,1,5,4.3
CUST032352,11,47.1,4,3,1,8,1,3.6
CUST032353,21,162.6,4,1,2,7,2,4.6
CUST032354,34,318.5,2,1,5,6,0,4.0
CUST032355,17,86.6,5,1,9,7,3,4.8
CUST032356,20,115.0,3,2,5,5,2,4.0
CUST032357,34,330.8,3,1,4,2,2,4.1
CUST032358,31,122.3,2,1,6,3,0,4.0
CUST032359,11,128.7,1,1,5,6,1,4.2
CUST032360,20,82.1,0,0,6,4,0,3.4
CUST032361,18,211.8,5,1,3,1,2,3.9
CUST032362,20,62.5,3,0,4,9,1,3.4
CUST032363,10,41.1,4,2,6,7,0,3.6
CUST032364,16,53.8,4,2,2,2,3,2.2
CUST032365,20,178.1,2,0,3,5,1,4.0
CUST032366,15,105.5,4,4,2,6,4,2.8
CUST032367,24,214.3,6,4,4,7,2,4.2
CUST032368,9,106.9,2,2,5,7,2,4.1
CUST032369,5,55.3,0,0,7,9,3,3.9
CUST032370,22,215.3,4,0,5,6,1,4.4
CUST032371,10,52.4,1,0,4,7,4,4.0
CUST032372,32,346.3,5,2,4,3,4,2.4
CUST032373,31,198.3,4,2,2,4,4,3.4
CUST032374,16,101.4,4,1,7,3,3,4.2
CUST032375,17,146.2,3,1,7,6,3,4.4
CUST032376,21,173.7,3,5,6,7,2,4.1
CUST032377,29,342.3,7,4,5,2,5,2.8
CUST032378,38,159.8,2,0,4,5,4,4.4
CUST032379,20,127.4,5,3,2,8,2,2.7
CUST032380,40,352.0,3,1,9,3,2,4.8
CUST032381,11,77.5,1,1,4,11,1,4.4
CUST032382,14,159.0,4,0,4,4,0,3.6
CUST032383,24,124.9,2,0,5,11,0,4.3
CUST032384,29,129.0,8,3,3,7,4,2.5
CUST032385,20,155.1,4,4,5,14,3,3.3
CUST032386,19,207.4,2,0,3,6,1,3.2
CUST032387,20,125.5,4,0,3,6,2,3.1
CUST032388,33,245.4,4,3,3,6,1,3.1
CUST032389,12,58.8,4,2,2,1,3,3.9
CUST032390,5,12.6,3,1,4,6,2,4.4
CUST032391,13,107.0,4,4,5,3,3,3.0
CUST032392,35,105.2,1,0,1,6,2,3.8
CUST032393,25,150.6,5,1,7,2,2,3.9
CUST032394,14,155.0,0,0,2,5,1,3.7
CUST032395,6,49.7,2,1,2,8,0,3.4
CUST032396,8,94.0,2,1,4,9,5,4.4
CUST032397,17,164.4,2,3,7,9,1,4.7
CUST032398,22,86.1,2,2,6,9,3,3.5
CUST032399,8,64.0,4,2,5,4,2,4.2
CUST032400,44,427.2,4,0,4,5,2,3.6
CUST032401,19,220.9,2,1,0,3,5,3.0
CUST032402,28,246.9,3,1,1,6,1,3.0
CUST032403,24,249.1,0,0,5,5,2,4.1
CUST032404,14,115.1,1,0,3,2,3,3.7
CUST032405,12,39.0,1,0,6,8,1,3.6
CUST032406,16,77.8,5,1,6,9,4,3.8
CUST032407,20,238.9,3,3,4,6,2,3.9
CUST032408,10,94.8,3,0,1,4,4,3.2
CUST032409,35,321.0,2,1,2,7,1,3.4
CUST032410,37,221.6,1,0,7,10,3,3.5
CUST032411,18,137.2,0,0,0,10,4,3.5
CUST032412,33,314.3,3,2,2,4,1,3.5
CUST032413,20,127.3,6,1,1,9,4,3.7
CUST032414,22,173.1,7,3,6,6,4,4.0
CUST032415,37,376.8,4,2,3,6,1,3.8
CUST032416,21,66.7,2,2,1,7,2,4.5
CUST032417,26,167.3,4,1,6,4,3,4.2
CUST032418,29,288.3,4,3,4,7,1,3.3
CUST032419,47,541.9,4,1,2,9,6,4.1
CUST032420,28,186.6,9,3,0,7,8,2.9
CUST032421,21,225.0,5,2,5,7,4,3.2
CUST032422,36,192.4,4,0,4,2,6,3.1
CUST032423,30,81.1,7,3,7,7,3,3.9
CUST032424,14,116.9,5,3,1,3,3,2.8
CUST032425,5,51.4,3,0,3,10,2,4.0
CUST032426,17,116.1,0,0,5,6,0,5.0
CUST032427,2,14.7,4,1,1,3,1,2.0
CUST032428,17,135.2,3,2,6,5,4,3.2
CUST032429,8,95.7,5,4,3,5,1,4.7
CUST032430,36,318.8,2,0,9,6,2,3.7
CUST032431,21,234.5,3,1,7,6,1,3.9
CUST032432,14,60.2,3,1,4,8,3,3.6
CUST032433,23,178.4,5,1,3,3,6,2.5
CUST032434,8,69.0,5,1,6,4,3,3.7
CUST032435,24,187.5,5,2,4,6,2,3.1
CUST032436,29,323.9,2,2,1,7,5,4.5
CUST032437,8,33.7,1,0,11,8,0,4.8
CUST032438,25,64.2,2,0,6,8,4,3.8
CUST032439,32,305.1,4,2,2,7,2,4.3
CUST032440,33,387.8,1,0,4,4,2,3.7
CUST032441,23,199.9,3,0,2,6,6,3.5
CUST032442,24,133.5,2,2,2,9,5,3.1
CUST032443,7,73.5,2,0,3,4,2,3.3
CUST032444,13,122.1,4,5,0,8,3,4.2
CUST032445,26,66.2,4,3,2,3,5,2.8
CUST032446,41,201.5,5,0,7,7,4,3.0
CUST032447,20,112.7,2,2,4,8,1,3.6
CUST032448,31,198.1,4,1,6,3,1,3.4
CUST032449,8,32.8,3,2,3,6,8,3.0
CUST032450,8,73.6,7,1,2,3,8,2.2
CUST032451,26,285.4,2,0,7,10,1,4.7
CUST032452,24,124.9,1,0,8,6,2,3.9
CUST032453,7,34.8,7,3,4,2,1,2.6
CUST032454,39,358.0,4,2,2,4,3,3.3
CUST032455,35,107.8,3,3,3,5,1,3.8
CUST032456,19,56.6,5,6,8,7,0,3.2
CUST032457,18,166.7,10,2,4,3,5,2.4
CUST032458,16,80.5,3,0,4,6,2,3.2
CUST032459,25,79.0,1,0,4,2,4,4.2
CUST032460,19,157.4,4,2,2,6,5,3.4
CUST032461,27,318.7,3,3,1,7,3,2.6
CUST032462,11,124.6,3,0,2,7,2,3.3
CUST032463,17,161.5,0,0,2,9,3,4.7
CUST032464,16,187.8,1,0,4,5,1,3.9
CUST032465,28,72.0,1,0,2,4,1,3.2
CUST032466,26,295.6,2,1,6,6,1,3.9
CUST032467,27,256.9,2,1,7,5,1,4.6
CUST032468,16,59.4,3,2,6,7,2,4.0
CUST032469,20,172.5,1,0,6,4,3,3.3
CUST032470,20,110.3,4,2,4,2,5,2.0
CUST032471,35,226.8,3,1,3,6,2,3.7
CUST032472,40,227.7,6,1,6,6,1,3.3
CUST032473,28,251.4,4,0,7,4,1,4.4
CUST032474,14,47.0,2,1,4,5,0,3.5
CUST032475,13,135.3,7,6,4,1,1,2.7
CUST032476,50,582.4,5,1,3,8,1,4.5
CUST032477,33,353.5,0,0,4,6,4,4.3
CUST032478,9,90.0,8,3,3,1,6,1.2
CUST032479,22,256.3,6,1,6,7,1,3.6
CUST032480,36,176.2,2,0,8,9,0,4.5
CUST032481,10,91.7,5,2,1,5,2,3.5
CUST032482,30,298.4,6,4,5,9,2,4.5
CUST032483,46,416.6,5,2,4,3,1,1.3
CUST032484,30,297.5,3,4,2,7,2,2.9
CUST032485,9,79.8,7,2,4,7,4,3.1
CUST032486,10,87.1,6,2,3,6,1,3.9
CUST032487,11,98.2,2,0,6,8,0,3.7
CUST032488,14,162.0,2,0,2,9,5,3.9
CUST032489,13,128.5,1,1,2,5,1,4.7
CUST032490,47,184.4,2,0,5,9,2,2.8
CUST032491,11,95.9,3,2,3,2,2,3.8
CUST032492,27,306.0,10,8,2,2,6,2.2
CUST032493,10,102.7,2,1,7,4,3,4.3
CUST032494,19,81.4,2,0,5,9,1,4.5
CUST032495,19,153.9,3,0,3,4,5,3.0
CUST032496,31,235.8,1,0,6,5,2,3.8
CUST032497,24,114.3,1,0,2,7,1,3.2
CUST032498,39,367.0,4,4,1,1,7,2.8
CUST032499,24,153.6,2,0,1,4,2,2.8
CUST032500,41,428.7,9,4,3,6,1,3.3
CUST032501,15,108.1,5,2,3,6,1,3.8
CUST032502,26,189.1,1,0,9,6,2,3.2
CUST032503,21,75.6,2,0,2,6,5,3.2
CUST032504,5,30.1,9,3,1,3,4,2.7
CUST032505,11,35.8,4,3,7,8,0,2.6
CUST032506,13,100.2,4,2,1,6,4,3.6
CUST032507,23,60.8,4,1,2,7,2,3.7
CUST032508,19,65.1,0,0,4,7,2,5.0
CUST032509,24,145.4,2,0,2,9,1,2.9
CUST032510,12,106.7,4,1,5,5,1,3.5
CUST032511,56,458.2,1,0,3,8,1,3.0
CUST032512,32,327.5,5,0,5,5,1,2.5
CUST032513,27,292.8,3,1,5,9,2,4.8
CUST032514,36,99.3,1,0,6,6,0,4.4
CUST032515,39,121.3,0,0,2,8,2,3.2
CUST032516,11,78.5,3,1,5,10,2,4.6
CUST032517,9,23.7,4,3,4,4,5,1.9
CUST032518,16,92.5,5,1,3,7,3,3.7
CUST032519,14,63.4,3,1,1,5,0,3.5
CUST032520,26,280.6,7,4,4,5,4,2.7
CUST032521,41,466.2,5,1,7,2,0,3.8
CUST032522,28,148.4,6,3,3,3,3,3.0
CUST032523,13,41.4,2,0,2,4,4,2.9
CUST032524,28,95.2,1,1,3,3,4,4.0
CUST032525,15,82.8,1,0,1,3,3,3.5
CUST032526,26,184.0,6,3,5,3,5,3.7
CUST032527,21,237.0,5,1,4,3,2,3.7
CUST032528,32,128.0,0,0,7,4,3,4.1
CUST032529,17,164.1,3,1,3,6,2,2.6
CUST032530,18,83.5,3,1,5,4,1,3.2
CUST032531,14,36.1,4,1,3,3,4,3.1
CUST032532,6,18.0,5,0,6,4,2,3.7
CUST032533,25,96.4,3,1,4,1,5,3.1
CUST032534,19,204.3,4,2,4,3,0,3.6
CUST032535,13,130.2,3,1,2,2,2,4.2
CUST032536,18,155.7,3,0,3,4,3,3.4
CUST032537,5,43.3,5,2,2,4,2,1.8
CUST032538,22,251.5,4,0,5,2,1,2.9
CUST032539,18,46.4,3,1,5,4,2,2.9
CUST032540,27,154.5,1,0,6,9,4,4.0
CUST032541,10,61.7,2,2,4,4,5,4.2
CUST032542,14,54.3,4,2,2,4,3,3.1
CUST032543,27,245.6,4,2,2,4,1,3.8
CUST032544,25,184.8,5,1,2,14,3,4.1
CUST032545,47,313.6,3,1,3,4,1,3.2
CUST032546,16,85.5,4,1,7,9,1,4.5
CUST032547,20,113.6,4,2,1,6,0,4.2
CUST032548,30,221.6,2,1,7,6,1,3.4
CUST032549,25,253.5,3,1,3,8,1,4.5
CUST032550,22,207.6,9,3,4,8,5,2.6
CUST032551,41,391.3,4,4,8,7,2,4.1
CUST032552,15,48.9,3,1,2,4,2,3.3
CUST032553,17,86.9,2,1,2,3,4,3.1
CUST032554,27,108.9,4,1,0,2,4,2.0
CUST032555,38,273.6,5,0,6,6,1,3.7
CUST032556,14,80.3,2,0,3,6,5,3.2
CUST032557,33,351.4,5,0,1,5,1,3.7
CUST032558,28,204.5,5,2,4,9,3,3.6
CUST032559,24,130.7,1,0,5,13,3,3.2
CUST032560,19,206.8,4,0,8,10,2,3.7
CUST032561,6,42.9,5,3,3,5,1,2.1
CUST032562,37,228.1,7,3,4,6,3,3.2
CUST032563,22,92.3,6,1,7,6,2,3.2
CUST032564,32,111.5,5,1,2,4,3,3.7
CUST032565,25,153.6,7,3,2,7,7,2.6
CUST032566,18,85.8,3,0,4,4,2,3.2
CUST032567,23,72.9,1,1,1,9,5,3.4
CUST032568,16,176.8,0,0,3,7,2,4.4
CUST032569,15,151.3,7,0,2,3,5,3.0
CUST032570,25,115.9,5,3,3,1,2,2.4
CUST032571,20,57.3,3,2,2,1,0,2.2
CUST032572,30,214.9,5,1,8,3,2,3.3
CUST032573,32,89.6,7,2,5,7,4,4.1
CUST032574,18,213.9,1,0,2,7,1,4.5
CUST032575,11,102.1,2,0,6,12,1,3.2
CUST032576,50,563.3,4,1,2,6,3,3.2
CUST032577,14,137.8,3,5,6,4,1,3.0
CUST032578,14,48.7,3,0,1,5,5,2.6
CUST032579,22,68.7,3,0,7,6,4,4.5
CUST032580,35,367.4,2,0,5,7,1,5.0
CUST032581,56,568.2,5,0,3,6,2,3.8
CUST032582,19,48.5,0,0,4,7,2,4.8
CUST032583,17,201.8,4,2,6,8,4,3.4
CUST032584,29,101.9,0,0,7,8,4,4.9
CUST032585,19,129.3,5,3,2,5,5,1.9
CUST032586,24,182.6,4,0,6,7,0,3.5
CUST032587,20,142.3,4,1,2,6,4,3.9
CUST032588,40,286.0,5,5,3,6,3,3.2
CUST032589,32,325.0,4,1,8,5,2,3.0
CUST032590,24,256.4,3,1,6,10,1,4.9
CUST032591,17,82.7,5,3,4,7,0,4.9
CUST032592,17,136.8,0,0,4,6,2,5.0
CUST032593,36,285.4,6,2,2,4,5,2.4
CUST032594,13,74.0,7,3,2,5,2,3.0
CUST032595,42,399.6,2,1,1,5,6,3.7
CUST032596,28,211.8,6,2,2,2,7,2.0
CUST032597,62,258.9,4,3,2,3,2,3.9
CUST032598,17,172.5,1,0,5,4,0,4.6
CUST032599,20,236.3,3,1,3,5,1,3.1
CUST032600,24,261.5,5,2,6,3,1,3.9
CUST032601,29,268.4,8,4,5,7,4,3.2
CUST032602,21,251.4,5,2,2,4,1,2.9
CUST032603,38,273.1,1,0,1,2,0,3.5
CUST032604,24,152.9,2,1,4,5,2,4.7
CUST032605,12,65.7,2,3,3,8,1,4.4
CUST032606,7,36.0,3,2,1,3,5,2.2
CUST032607,28,158.1,1,1,5,1,9,3.1
CUST032608,29,106.9,5,3,1,5,2,4.3
CUST032609,23,178.9,0,0,3,6,3,5.0
CUST032610,4,47.0,0,0,8,2,3,4.1
CUST032611,14,52.5,0,0,3,7,1,3.3
CUST032612,20,173.3,6,1,5,6,6,3.4
CUST032613,15,170.5,3,1,7,6,3,2.9
CUST032614,12,92.3,4,0,2,5,2,3.1
CUST032615,18,104.3,1,1,1,9,4,2.8
CUST032616,16,119.0,1,1,4,5,3,3.4
CUST032617,49,566.9,5,3,1,6,2,3.2
CUST032618,35,258.9,4,1,4,7,2,3.5
CUST032619,13,108.1,3,0,7,6,1,3.5
CUST032620,29,319.5,4,0,3,2,3,4.6
CUST032621,25,184.6,2,2,3,5,2,3.9
CUST032622,18,53.9,3,1,4,6,0,4.0
CUST032623,32,361.6,4,3,5,7,1,2.5
CUST032624,29,238.8,2,0,3,4,1,5.0
CUST032625,36,254.8,2,2,2,4,2,3.7
CUST032626,40,395.0,4,3,2,2,2,3.9
CUST032627,35,148.8,5,4,7,2,2,2.8
CUST032628,21,55.6,6,5,3,4,1,3.3
CUST032629,14,162.6,4,0,2,9,5,3.2
CUST032630,27,243.2,1,0,6,8,1,3.4
CUST032631,20,182.6,3,3,5,8,3,3.7
CUST032632,14,43.1,3,1,2,6,6,3.0
CUST032633,29,127.0,3,0,5,3,2,2.8
CUST032634,36,341.0,7,2,5,4,7,2.9
CUST032635,36,247.5,2,1,1,6,3,4.5
CUST032636,34,343.0,0,0,4,7,0,3.7
CUST032637,14,123.3,1,0,3,3,5,3.0
CUST032638,19,214.5,6,2,6,2,0,4.4
CUST032639,23,139.7,5,3,7,6,2,4.2
CUST032640,11,32.5,0,0,6,5,1,5.0
CUST032641,13,66.4,6,2,1,3,6,2.7
CUST032642,16,43.6,2,0,8,5,2,4.4
CUST032643,18,48.0,2,0,5,6,1,4.2
CUST032644,11,73.5,5,0,6,2,1,3.5
CUST032645,34,269.6,5,2,3,2,4,2.9
CUST032646,25,224.2,3,0,4,1,1,3.4
CUST032647,13,115.6,4,0,4,5,0,3.1
CUST032648,11,112.8,7,0,3,8,3,2.6
CUST032649,33,84.1,3,1,1,2,6,2.9
CUST032650,15,48.2,5,2,2,5,0,3.6
CUST032651,23,174.6,3,0,7,6,2,3.5
CUST032652,46,203.2,0,0,3,8,5,3.6
CUST032653,35,219.4,2,1,2,3,1,2.7
CUST032654,34,351.2,0,0,3,9,1,4.7
CUST032655,19,78.6,2,1,8,4,2,3.4
CUST032656,35,88.2,5,2,4,10,3,2.6
CUST032657,13,123.9,8,1,2,3,4,2.6
CUST032658,21,88.8,3,0,0,4,3,3.8
CUST032659,13,99.9,5,0,5,3,2,2.8
CUST032660,24,232.2,2,0,4,1,0,3.8
CUST032661,19,74.8,1,0,2,3,2,2.5
CUST032662,20,141.0,3,1,3,4,4,2.9
CUST032663,16,161.0,1,0,3,4,1,3.2
CUST032664,30,156.1,6,3,5,3,7,2.9
CUST032665,16,116.0,1,1,6,8,1,4.5
CUST032666,24,97.8,2,0,3,5,3,4.1
CUST032667,16,83.6,1,0,3,4,3,3.8
CUST032668,8,82.5,2,1,1,1,9,2.7
CUST032669,34,208.5,3,1,5,6,1,3.0
