CustomerID,Age,Gender,Income,Location,Membership,RegistrationDate
CUST029764,43,Male,40700,Georgia,Free,2026-01-19
CUST029765,38,Male,36600,Ohio,Gold,2024-12-06
CUST029766,56,Female,75400,Texas,Free,2023-03-29
CUST029767,51,Female,164600,Florida,Gold,2025-08-20
CUST029768,48,Female,44000,Georgia,Free,2023-05-24
CUST029769,66,Male,36300,Ohio,Bronze,2023-02-27
CUST029770,34,Female,28400,Illinois,Free,2024-01-05
CUST029771,30,Male,86200,Texas,Bronze,2022-12-21
CUST029772,46,Male,145400,Washington,Bronze,2026-04-14
CUST029773,32,Male,23200,Texas,Free,2022-01-05
CUST029774,36,Female,41500,New York,Free,2024-09-25
CUST029775,24,Female,18000,Pennsylvania,Free,2024-01-07
CUST029776,43,Male,67300,Georgia,Bronze,2024-08-04
CUST029777,18,Female,35300,Washington,Gold,2023-02-21
CUST029778,34,Male,30100,North Carolina,Free,2023-09-13
CUST029779,35,Female,36000,Florida,Platinum,2022-08-04
CUST029780,30,Female,25000,North Carolina,Silver,2026-03-09
CUST029781,18,Female,89900,California,Free,2022-10-14
CUST029782,18,Male,73000,Washington,Free,2022-02-21
CUST029783,27,Male,96500,Georgia,Gold,2024-06-29
CUST029784,42,Female,37700,Florida,Gold,2024-02-27
CUST029785,39,Female,59300,California,Gold,2026-02-07
CUST029786,35,Male,61200,Pennsylvania,Bronze,2025-03-31
CUST029787,25,Female,63000,Washington,Free,2025-07-07
CUST029788,40,Male,38600,Pennsylvania,Free,2023-01-19
CUST029789,18,Male,65900,Texas,Free,2022-11-21
CUST029790,18,Male,75700,Texas,Free,2025-06-23
CUST029791,33,Male,55300,Ohio,Free,2025-07-15
CUST029792,29,Female,55400,California,Silver,2025-10-11
CUST029793,48,Female,120400,Georgia,Free,2023-10-29
CUST029794,37,Female,72400,California,Bronze,2024-06-23
CUST029795,55,Female,32800,Florida,Bronze,2022-08-09
CUST029796,29,Male,41800,Florida,Free,2024-10-27
CUST029797,41,Male,112000,Texas,Bronze,2023-08-11
CUST029798,32,Male,185800,New York,Free,2023-01-17
CUST029799,52,Female,36800,California,Silver,2024-05-16
CUST029800,33,Male,64400,New York,Silver,2025-10-19
CUST029801,46,Male,59700,California,Free,2023-05-20
CUST029802,23,Female,62100,New York,Free,2022-02-26
CUST029803,31,Male,32700,Texas,Bronze,2024-02-12
CUST029804,34,Male,65500,California,Gold,2023-01-07
CUST029805,51,Female,32900,Florida,Free,2022-06-04
CUST029806,18,Female,20400,Washington,Bronze,2022-01-02
CUST029807,32,Male,74700,Illinois,Bronze,2026-01-04
CUST029808,31,Male,122800,New York,Bronze,2024-12-04
CUST029809,18,Male,40100,Florida,Bronze,2024-04-20
CUST029810,30,Male,49400,North Carolina,Free,2022-04-23
CUST029811,18,Male,31100,California,Bronze,2022-02-21
CUST029812,18,Male,53900,North Carolina,Free,2024-09-27
CUST029813,32,Male,46100,Pennsylvania,Gold,2025-04-20
CUST029814,32,Male,32000,Florida,Free,2022-08-07
CUST029815,33,Female,36400,California,Free,2026-02-22
CUST029816,39,Female,18100,Pennsylvania,Free,2025-06-06
CUST029817,25,Male,20900,New York,Bronze,2024-10-18
CUST029818,57,Male,18200,California,Free,2023-09-25
CUST029819,35,Female,34600,North Carolina,Free,2025-12-23
CUST029820,51,Female,42000,California,Free,2025-04-17
CUST029821,18,Male,58300,Texas,Platinum,2022-11-07
CUST029822,25,Male,79900,California,Free,2023-01-13
CUST029823,44,Female,23700,Texas,Free,2024-10-04
CUST029824,33,Female,81000,California,Free,2024-01-06
CUST029825,23,Female,41700,Texas,Bronze,2024-06-14
CUST029826,18,Male,67800,California,Free,2023-02-13
CUST029827,44,Male,67700,North Carolina,Free,2024-01-30
CUST029828,43,Female,55000,California,Platinum,2025-09-29
CUST029829,38,Male,59900,California,Gold,2025-01-18
CUST029830,30,Male,69400,California,Free,2022-05-31
CUST029831,22,Female,173100,California,Platinum,2025-10-17
CUST029832,35,Female,200500,Pennsylvania,Silver,2023-01-13
CUST029833,20,Female,41500,Ohio,Free,2023-01-29
CUST029834,26,Female,99900,Texas,Silver,2023-11-17
CUST029835,51,Female,50500,California,Free,2024-02-04
CUST029836,18,Male,67100,Texas,Silver,2022-06-07
CUST029837,44,Non-Binary,34600,Illinois,Bronze,2024-03-02
CUST029838,53,Male,88700,California,Free,2022-09-19
CUST029839,45,Female,66100,North Carolina,Free,2024-12-21
CUST029840,40,Female,90700,New York,Free,2023-07-17
CUST029841,30,Female,35100,California,Gold,2024-03-15
CUST029842,28,Female,18000,New York,Free,2025-10-25
CUST029843,18,Male,134900,California,Bronze,2024-08-22
CUST029844,36,Female,35100,Texas,Silver,2022-05-07
CUST029845,31,Female,46700,Georgia,Free,2024-10-10
CUST029846,27,Female,126200,New York,Platinum,2025-09-09
CUST029847,35,Female,29600,Georgia,Gold,2023-03-25
CUST029848,36,Female,65400,North Carolina,Free,2025-07-15
CUST029849,28,Female,139500,North Carolina,Bronze,2022-06-09
CUST029850,55,Female,57400,Pennsylvania,Free,2024-09-24
CUST029851,44,Male,141600,Ohio,Free,2022-05-13
CUST029852,46,Male,51400,California,Free,2023-09-25
CUST029853,34,Female,83400,California,Free,2024-10-18
CUST029854,42,Male,46200,New York,Silver,2023-10-23
CUST029855,25,Male,33500,Florida,Bronze,2023-02-19
CUST029856,43,Male,54700,Illinois,Free,2025-06-21
CUST029857,33,Male,18000,North Carolina,Free,2025-02-01
CUST029858,23,Female,30400,Georgia,Bronze,2023-10-27
CUST029859,35,Female,44900,Texas,Bronze,2022-08-30
CUST029860,32,Female,59200,North Carolina,Silver,2025-02-14
CUST029861,63,Female,118400,Texas,Free,2023-09-18
CUST029862,41,Male,42800,California,Gold,2026-05-13
CUST029863,54,Male,34000,California,Free,2022-09-16
CUST029864,49,Female,56500,California,Free,2026-04-09
CUST029865,36,Female,35500,Georgia,Free,2022-10-21
CUST029866,30,Female,21600,North Carolina,Free,2025-03-14
CUST029867,18,Female,34900,California,Free,2022-02-25
CUST029868,25,Male,28200,Florida,Free,2022-11-15
CUST029869,43,Female,71800,Washington,Silver,2025-08-17
CUST029870,32,Male,34200,Pennsylvania,Silver,2023-03-06
CUST029871,40,Male,71600,California,Free,2026-04-23
CUST029872,18,Female,34900,Illinois,Gold,2024-09-05
CUST029873,41,Male,57800,Texas,Free,2023-03-05
CUST029874,49,Male,65200,Illinois,Free,2022-01-28
CUST029875,18,Male,34900,Illinois,Free,2024-01-29
CUST029876,40,Male,29800,North Carolina,Free,2022-04-10
CUST029877,52,Female,71700,Texas,Silver,2024-08-27
CUST029878,56,Male,31900,Illinois,Bronze,2025-12-06
CUST029879,29,Female,23900,Pennsylvania,Bronze,2024-06-01
CUST029880,45,Male,32000,California,Bronze,2024-02-09
CUST029881,53,Female,35000,New York,Platinum,2023-03-16
CUST029882,40,Male,83700,Ohio,Free,2025-07-31
CUST029883,51,Male,18700,Washington,Free,2024-09-19
CUST029884,35,Female,102000,California,Gold,2022-05-31
CUST029885,40,Male,32900,Ohio,Free,2024-09-18
CUST029886,28,Female,55700,California,Bronze,2022-04-13
CUST029887,34,Female,73600,Florida,Bronze,2026-01-02
CUST029888,41,Female,43600,Florida,Free,2024-12-15
CUST029889,27,Female,30100,California,Free,2025-02-11
CUST029890,33,Female,118200,Washington,Free,2026-03-04
CUST029891,45,Male,42600,North Carolina,Silver,2022-05-28
CUST029892,60,Male,40000,Washington,Free,2025-06-03
CUST029893,18,Male,134000,California,Free,2026-04-11
CUST029894,59,Male,39000,Georgia,Silver,2024-07-10
CUST029895,32,Female,18000,New York,Free,2026-04-21
CUST029896,47,Male,109100,New York,Free,2022-02-15
CUST029897,49,Female,28400,Texas,Bronze,2022-07-25
CUST029898,54,Non-Binary,130500,Washington,Bronze,2026-04-04
CUST029899,27,Male,54000,Texas,Bronze,2023-07-02
CUST029900,33,Female,47700,New York,Free,2022-11-02
CUST029901,35,Female,25400,Florida,Free,2023-06-10
CUST029902,31,Female,64900,North Carolina,Gold,2023-04-17
CUST029903,51,Male,29400,Georgia,Free,2024-03-16
CUST029904,35,Female,64700,Texas,Silver,2026-03-14
CUST029905,18,Female,51800,New York,Bronze,2023-03-07
CUST029906,28,Female,95100,Georgia,Free,2024-11-23
CUST029907,18,Female,31800,Georgia,Free,2026-03-16
CUST029908,33,Female,25800,Washington,Bronze,2025-10-11
CUST029909,44,Male,36000,California,Free,2022-07-16
CUST029910,28,Female,58300,California,Bronze,2025-10-29
CUST029911,31,Male,101400,Washington,Free,2024-12-08
CUST029912,32,Male,38600,Pennsylvania,Bronze,2023-03-25
CUST029913,37,Male,44200,Pennsylvania,Free,2025-10-28
CUST029914,42,Male,52800,California,Free,2023-01-11
CUST029915,45,Female,31600,California,Free,2025-12-31
CUST029916,63,Female,25500,California,Free,2023-07-09
CUST029917,37,Female,47100,Texas,Bronze,2023-10-31
CUST029918,44,Female,74900,California,Free,2022-07-31
CUST029919,18,Male,42000,New York,Gold,2023-09-16
CUST029920,31,Female,76000,California,Free,2022-12-25
CUST029921,32,Male,22100,Florida,Free,2025-05-06
CUST029922,23,Female,46800,New York,Silver,2026-02-09
CUST029923,29,Female,18000,New York,Free,2023-02-04
CUST029924,34,Male,57900,Georgia,Bronze,2022-08-20
CUST029925,29,Male,30500,California,Free,2023-09-02
CUST029926,67,Female,72800,New York,Free,2026-01-11
CUST029927,42,Male,18000,California,Gold,2023-08-20
CUST029928,60,Female,82800,Washington,Platinum,2025-05-08
CUST029929,53,Male,23400,California,Free,2023-11-07
CUST029930,28,Female,36800,California,Platinum,2025-09-29
CUST029931,36,Male,30500,California,Free,2025-08-11
CUST029932,30,Female,70400,Texas,Free,2023-09-13
CUST029933,34,Male,54800,Florida,Gold,2024-12-28
CUST029934,24,Male,74200,New York,Free,2026-03-03
CUST029935,30,Female,59600,Washington,Bronze,2025-12-11
CUST029936,40,Male,38400,Florida,Silver,2022-07-21
CUST029937,39,Female,30000,California,Free,2023-11-07
CUST029938,39,Male,65300,North Carolina,Free,2026-03-25
CUST029939,35,Male,63800,Ohio,Silver,2023-03-17
CUST029940,46,Male,34500,California,Bronze,2022-01-04
CUST029941,32,Male,30200,Ohio,Free,2023-04-27
CUST029942,52,Male,57300,Texas,Free,2022-02-13
CUST029943,18,Male,94200,Texas,Bronze,2025-10-31
CUST029944,43,Male,49300,New York,Free,2024-06-07
CUST029945,41,Female,43600,Washington,Platinum,2024-11-06
CUST029946,27,Male,42700,Illinois,Bronze,2024-07-16
CUST029947,31,Female,23800,Pennsylvania,Free,2024-12-19
CUST029948,41,Male,88300,Florida,Bronze,2025-12-15
CUST029949,46,Male,43700,Georgia,Gold,2026-04-21
CUST029950,18,Male,31700,Washington,Bronze,2024-11-19
CUST029951,43,Female,21100,Florida,Free,2024-02-02
CUST029952,30,Female,71500,New York,Free,2024-05-31
CUST029953,49,Male,73800,North Carolina,Free,2025-04-02
CUST029954,18,Female,53200,New York,Free,2024-11-28
CUST029955,65,Female,66800,Illinois,Free,2024-11-03
CUST029956,25,Male,45800,North Carolina,Free,2023-10-19
CUST029957,53,Male,26900,New York,Bronze,2024-08-24
CUST029958,35,Female,92500,California,Free,2024-11-03
CUST029959,26,Female,75300,Texas,Gold,2026-02-01
CUST029960,39,Male,31400,New York,Bronze,2024-02-05
CUST029961,48,Female,77500,California,Free,2023-07-25
CUST029962,18,Male,85800,Florida,Free,2022-10-06
CUST029963,44,Male,51400,Florida,Free,2026-04-14
CUST029964,35,Female,38600,California,Bronze,2025-02-05
CUST029965,42,Male,60800,Washington,Free,2024-05-29
CUST029966,36,Female,51200,Ohio,Free,2023-07-10
CUST029967,29,Male,36100,Illinois,Free,2025-02-27
CUST029968,22,Male,90600,Pennsylvania,Bronze,2025-12-16
CUST029969,44,Male,74000,California,Bronze,2026-05-17
CUST029970,44,Male,56600,Texas,Silver,2025-11-22
CUST029971,43,Male,42800,California,Bronze,2023-10-16
CUST029972,41,Female,94100,Georgia,Silver,2024-04-10
CUST029973,47,Male,35600,Pennsylvania,Free,2023-08-22
CUST029974,52,Female,63800,California,Bronze,2023-07-26
CUST029975,18,Female,36600,California,Free,2022-11-01
CUST029976,18,Female,102700,Pennsylvania,Free,2022-10-30
CUST029977,56,Male,38800,Texas,Free,2022-08-11
CUST029978,19,Male,42000,North Carolina,Free,2026-05-01
CUST029979,22,Male,44100,Illinois,Bronze,2026-02-15
CUST029980,32,Female,31800,California,Silver,2025-01-01
CUST029981,18,Female,124700,Florida,Free,2023-10-20
CUST029982,31,Female,67900,North Carolina,Bronze,2026-03-21
CUST029983,24,Female,51900,California,Free,2024-07-20
CUST029984,33,Female,37600,Texas,Free,2023-01-30
CUST029985,39,Male,64800,Georgia,Free,2024-11-12
CUST029986,31,Female,28500,New York,Free,2024-06-10
CUST029987,31,Female,25500,Texas,Bronze,2023-02-20
CUST029988,39,Male,33200,New York,Free,2025-11-29
CUST029989,48,Male,72900,Florida,Free,2022-10-25
CUST029990,55,Male,75300,Ohio,Free,2024-01-26
CUST029991,33,Male,51700,Texas,Bronze,2024-10-06
CUST029992,57,Male,44200,Washington,Free,2024-03-17
CUST029993,46,Male,48100,Pennsylvania,Free,2025-06-21
CUST029994,21,Male,68500,Georgia,Free,2023-10-31
CUST029995,20,Male,18000,Illinois,Silver,2025-10-26
CUST029996,29,Male,60200,Florida,Free,2023-02-18
CUST029997,53,Male,71800,New York,Free,2023-03-29
CUST029998,29,Female,71700,New York,Bronze,2026-04-08
CUST029999,18,Female,57500,Illinois,Bronze,2023-07-01
CUST030000,33,Female,64800,North Carolina,Free,2022-01-20
CUST030001,18,Female,108300,Pennsylvania,Silver,2024-12-10
CUST030002,23,Male,35300,Pennsylvania,Free,2022-10-21
CUST030003,28,Male,47900,Florida,Silver,2022-12-28
CUST030004,37,Female,44500,Washington,Bronze,2026-03-22
CUST030005,48,Male,88500,Georgia,Free,2023-01-28
CUST030006,44,Female,41600,Georgia,Free,2024-02-17
CUST030007,21,Male,31600,Illinois,Free,2024-05-26
CUST030008,31,Female,34600,California,Free,2025-05-17
CUST030009,36,Female,22800,Illinois,Free,2026-03-05
CUST030010,32,Female,44100,Florida,Bronze,2025-07-26
CUST030011,32,Male,46500,California,Free,2025-07-02
CUST030012,18,Female,25500,Florida,Silver,2023-02-25
CUST030013,22,Male,36200,North Carolina,Silver,2025-10-22
CUST030014,31,Female,40900,Texas,Free,2022-10-07
CUST030015,18,Male,75200,California,Silver,2026-03-06
CUST030016,43,Non-Binary,32100,Texas,Bronze,2024-12-29
CUST030017,19,Female,27500,Florida,Bronze,2024-03-08
CUST030018,44,Male,41900,Texas,Gold,2023-02-17
CUST030019,43,Female,71100,New York,Platinum,2024-09-10
CUST030020,29,Male,44300,New York,Free,2022-08-15
CUST030021,48,Female,61600,Pennsylvania,Free,2024-07-02
CUST030022,44,Female,33900,New York,Bronze,2025-01-30
CUST030023,32,Male,58100,North Carolina,Free,2025-10-26
CUST030024,30,Male,64100,Florida,Bronze,2022-02-01
CUST030025,49,Non-Binary,31100,Georgia,Bronze,2022-06-10
CUST030026,38,Male,33500,Illinois,Bronze,2022-03-12
CUST030027,48,Male,18000,California,Free,2025-06-14
CUST030028,18,Female,62800,New York,Free,2022-01-08
CUST030029,37,Female,33300,California,Bronze,2023-08-10
CUST030030,18,Female,43200,California,Bronze,2026-04-09
CUST030031,35,Male,44800,California,Gold,2024-12-13
CUST030032,44,Male,62400,Washington,Free,2022-10-06
CUST030033,56,Male,36800,Ohio,Free,2025-04-12
CUST030034,24,Female,45100,Texas,Bronze,2022-03-27
CUST030035,29,Male,90100,Georgia,Bronze,2024-08-21
CUST030036,34,Female,108000,California,Free,2022-08-18
CUST030037,24,Male,64700,New York,Free,2023-04-22
CUST030038,47,Female,90800,California,Bronze,2026-02-27
CUST030039,35,Male,58100,Texas,Bronze,2025-10-14
CUST030040,37,Female,44300,Illinois,Silver,2024-03-28
CUST030041,43,Female,69600,Illinois,Free,2022-04-07
CUST030042,35,Female,37200,California,Gold,2025-09-20
CUST030043,26,Female,30200,Washington,Free,2023-12-22
CUST030044,35,Female,31900,Pennsylvania,Free,2025-05-14
CUST030045,25,Female,28900,New York,Free,2025-04-05
CUST030046,37,Female,55100,Ohio,Platinum,2022-09-30
CUST030047,47,Female,51100,Washington,Silver,2025-07-19
CUST030048,21,Male,18000,California,Free,2024-10-29
CUST030049,18,Female,43100,New York,Free,2024-02-07
CUST030050,36,Female,75400,Washington,Bronze,2023-08-28
CUST030051,26,Male,106200,Pennsylvania,Free,2022-04-15
CUST030052,36,Female,80700,North Carolina,Bronze,2022-05-06
CUST030053,39,Male,24300,Washington,Silver,2026-04-30
CUST030054,18,Male,54800,Georgia,Free,2024-05-18
CUST030055,44,Male,45500,Texas,Platinum,2023-05-12
CUST030056,21,Male,95300,Illinois,Bronze,2024-10-18
CUST030057,35,Non-Binary,25500,Ohio,Free,2022-11-05
CUST030058,28,Male,59500,Georgia,Bronze,2024-01-29
CUST030059,29,Male,93100,California,Free,2025-08-24
CUST030060,56,Female,19000,California,Platinum,2025-03-23
CUST030061,39,Male,41000,Florida,Free,2022-01-03
CUST030062,46,Female,28200,Ohio,Gold,2026-01-23
CUST030063,37,Female,68100,Washington,Silver,2023-03-15
CUST030064,43,Male,56600,Ohio,Gold,2025-11-25
CUST030065,41,Female,75100,Illinois,Silver,2024-12-05
CUST030066,39,Female,32900,California,Gold,2024-05-24
CUST030067,49,Male,43900,California,Bronze,2022-12-06
CUST030068,37,Female,43000,Texas,Platinum,2022-09-17
CUST030069,63,Male,57700,Georgia,Bronze,2024-11-25
CUST030070,47,Female,56400,California,Bronze,2023-12-01
CUST030071,22,Female,26200,Washington,Free,2023-02-18
CUST030072,33,Male,53100,New York,Bronze,2025-11-15
CUST030073,40,Male,19400,New York,Free,2023-02-18
CUST030074,36,Female,64500,Texas,Gold,2022-07-15
CUST030075,44,Female,22100,Ohio,Platinum,2024-02-14
CUST030076,45,Male,67200,Georgia,Free,2024-08-26
CUST030077,19,Male,33900,California,Bronze,2022-03-17
CUST030078,51,Male,64200,Illinois,Free,2022-04-10
CUST030079,30,Male,78400,California,Free,2024-10-29
CUST030080,28,Female,30100,North Carolina,Free,2022-02-14
CUST030081,28,Male,91200,New York,Free,2022-05-23
CUST030082,45,Male,29000,Georgia,Free,2024-11-29
CUST030083,32,Female,52300,Illinois,Gold,2022-06-30
CUST030084,28,Male,32700,Illinois,Silver,2026-02-17
CUST030085,30,Female,21000,Texas,Free,2025-05-24
CUST030086,18,Female,55700,Florida,Free,2022-05-21
CUST030087,25,Male,79100,North Carolina,Platinum,2025-10-10
CUST030088,21,Male,39800,Texas,Free,2024-07-07
CUST030089,32,Male,71500,Illinois,Gold,2025-04-11
CUST030090,43,Male,28800,Washington,Free,2023-12-30
CUST030091,42,Male,65200,New York,Free,2023-10-02
CUST030092,51,Male,18000,California,Bronze,2026-03-09
CUST030093,48,Male,91100,Texas,Platinum,2022-10-03
CUST030094,29,Male,36900,California,Silver,2022-08-08
CUST030095,36,Female,27100,New York,Free,2022-01-20
CUST030096,35,Female,36800,California,Free,2022-08-30
CUST030097,18,Male,125700,Pennsylvania,Silver,2023-12-31
CUST030098,21,Male,61500,Pennsylvania,Free,2022-01-08
CUST030099,33,Female,44200,Pennsylvania,Bronze,2023-08-03
CUST030100,33,Male,181800,New York,Bronze,2024-09-18
CUST030101,42,Male,68900,Washington,Platinum,2024-06-20
CUST030102,41,Male,58000,Georgia,Free,2025-12-07
CUST030103,18,Female,85200,Texas,Gold,2022-01-28
CUST030104,42,Male,90800,Washington,Free,2026-05-23
CUST030105,38,Female,35800,Florida,Gold,2024-12-31
CUST030106,43,Male,28700,Florida,Free,2022-06-24
CUST030107,48,Female,30000,Washington,Free,2026-03-05
CUST030108,34,Female,50600,California,Free,2024-08-15
CUST030109,50,Female,47200,North Carolina,Bronze,2024-06-03
CUST030110,25,Male,35900,California,Bronze,2025-02-15
CUST030111,24,Male,30700,Georgia,Free,2023-02-14
CUST030112,41,Male,91100,Georgia,Free,2023-01-30
CUST030113,31,Male,36500,Texas,Gold,2025-03-29
CUST030114,39,Female,27900,Illinois,Bronze,2022-08-27
CUST030115,59,Female,41100,Pennsylvania,Bronze,2025-05-02
CUST030116,40,Male,31300,Florida,Silver,2023-05-30
CUST030117,38,Female,32900,New York,Bronze,2022-06-12
CUST030118,25,Male,48700,North Carolina,Free,2022-08-17
CUST030119,18,Male,65000,Pennsylvania,Gold,2026-03-26
CUST030120,35,Other,218500,California,Free,2024-04-04
CUST030121,48,Male,118600,North Carolina,Bronze,2023-08-29
CUST030122,32,Male,25700,Illinois,Free,2026-05-27
CUST030123,40,Male,44500,Ohio,Silver,2025-02-10
CUST030124,53,Female,62300,Florida,Free,2023-02-14
CUST030125,52,Male,59800,Ohio,Free,2024-07-05
CUST030126,41,Female,36200,California,Free,2026-03-05
CUST030127,38,Female,74700,Ohio,Free,2024-04-16
CUST030128,18,Female,30700,Texas,Gold,2025-12-25
CUST030129,28,Male,36500,New York,Free,2025-10-16
CUST030130,32,Male,41300,California,Bronze,2026-02-23
CUST030131,25,Female,35500,North Carolina,Bronze,2023-01-11
CUST030132,38,Male,101200,Florida,Free,2025-02-18
CUST030133,58,Male,61700,Georgia,Bronze,2026-02-21
CUST030134,54,Female,63200,North Carolina,Free,2022-10-31
CUST030135,38,Female,36900,Georgia,Bronze,2025-02-24
CUST030136,45,Male,180300,New York,Free,2022-10-22
CUST030137,27,Female,25700,Pennsylvania,Free,2023-04-25
CUST030138,53,Female,75900,Illinois,Bronze,2023-09-17
CUST030139,18,Male,130400,North Carolina,Bronze,2022-01-27
CUST030140,46,Male,60500,New York,Free,2022-12-26
CUST030141,41,Male,54300,Texas,Bronze,2025-01-29
CUST030142,26,Non-Binary,41700,New York,Free,2024-04-21
CUST030143,33,Female,67500,California,Free,2023-03-29
CUST030144,22,Male,48100,North Carolina,Free,2024-07-12
CUST030145,22,Female,112100,Washington,Platinum,2023-08-10
CUST030146,18,Female,36900,Texas,Free,2023-11-29
CUST030147,45,Female,34100,North Carolina,Free,2025-03-25
CUST030148,50,Male,30400,Illinois,Gold,2025-04-05
CUST030149,18,Male,108000,Ohio,Free,2023-03-17
CUST030150,58,Male,63300,New York,Free,2026-04-20
CUST030151,35,Male,99500,Illinois,Bronze,2024-12-21
CUST030152,39,Female,42000,Illinois,Free,2023-01-19
CUST030153,18,Male,24100,New York,Free,2024-04-21
CUST030154,51,Male,83200,Texas,Free,2023-05-16
CUST030155,38,Female,76900,North Carolina,Free,2023-01-05
CUST030156,49,Male,34800,North Carolina,Free,2024-01-02
CUST030157,50,Male,30000,New York,Bronze,2025-12-08
CUST030158,52,Female,34800,California,Free,2026-05-28
CUST030159,28,Female,43800,Ohio,Free,2022-11-23
CUST030160,33,Male,52000,Georgia,Free,2024-06-08
CUST030161,28,Female,62600,North Carolina,Bronze,2024-02-16
CUST030162,46,Male,40100,North Carolina,Free,2024-11-25
CUST030163,39,Male,137600,California,Free,2023-05-20
CUST030164,48,Male,136000,Texas,Gold,2023-09-10
CUST030165,49,Female,56900,Pennsylvania,Gold,2026-02-09
CUST030166,18,Female,58100,Illinois,Silver,2024-06-18
CUST030167,52,Male,36300,North Carolina,Free,2025-02-28
CUST030168,47,Male,88900,Illinois,Bronze,2024-09-14
CUST030169,31,Male,54500,California,Silver,2022-04-19
CUST030170,40,Female,24500,Georgia,Free,2024-07-02
CUST030171,34,Female,36400,Texas,Bronze,2022-07-04
CUST030172,43,Male,50800,Washington,Free,2025-02-10
CUST030173,31,Male,85500,Georgia,Free,2023-09-29
CUST030174,41,Male,18000,New York,Bronze,2022-07-18
CUST030175,36,Male,59100,California,Free,2026-02-07
CUST030176,30,Male,48800,Ohio,Free,2023-10-09
CUST030177,38,Female,38000,North Carolina,Bronze,2024-11-17
CUST030178,68,Male,39600,Florida,Free,2023-06-14
CUST030179,27,Female,81400,Pennsylvania,Free,2022-12-22
CUST030180,33,Male,48900,Ohio,Bronze,2024-04-05
CUST030181,27,Male,18000,Florida,Silver,2022-09-16
CUST030182,29,Male,47500,Florida,Free,2025-08-05
CUST030183,45,Male,64600,Georgia,Free,2024-10-30
CUST030184,44,Male,35100,North Carolina,Free,2026-04-13
CUST030185,35,Female,20400,California,Free,2025-10-27
CUST030186,48,Female,88800,Texas,Free,2024-06-16
CUST030187,45,Male,38800,Washington,Bronze,2025-09-10
CUST030188,34,Male,54800,New York,Bronze,2024-04-22
CUST030189,18,Male,18600,Georgia,Bronze,2023-11-25
CUST030190,45,Male,88700,California,Free,2025-08-23
CUST030191,38,Male,26100,California,Free,2025-06-09
CUST030192,36,Male,95500,Texas,Bronze,2023-01-02
CUST030193,30,Male,35600,New York,Bronze,2024-05-11
CUST030194,44,Female,59800,Florida,Gold,2023-07-20
CUST030195,40,Female,75000,Georgia,Free,2022-09-11
CUST030196,33,Female,26200,California,Bronze,2023-10-03
CUST030197,21,Male,65500,New York,Gold,2024-11-09
CUST030198,48,Female,68800,Florida,Free,2024-04-01
CUST030199,43,Male,19600,Florida,Free,2023-06-20
CUST030200,39,Female,38700,California,Gold,2023-08-23
CUST030201,18,Male,24000,Texas,Silver,2025-12-09
CUST030202,35,Male,18000,Ohio,Free,2025-06-26
CUST030203,33,Female,43700,Pennsylvania,Bronze,2025-05-22
CUST030204,28,Female,42100,New York,Free,2022-01-19
CUST030205,45,Female,34500,Georgia,Free,2022-03-05
CUST030206,44,Male,31700,North Carolina,Free,2025-02-06
CUST030207,41,Male,21600,Georgia,Silver,2023-07-19
CUST030208,48,Male,49000,Georgia,Free,2022-01-03
CUST030209,23,Male,66300,New York,Platinum,2023-12-04
CUST030210,30,Female,58600,Florida,Bronze,2025-11-30
CUST030211,36,Male,21300,Washington,Silver,2022-03-31
CUST030212,28,Female,71300,New York,Bronze,2022-07-23
CUST030213,44,Male,82300,North Carolina,Platinum,2026-05-20
CUST030214,29,Male,160600,New York,Free,2024-03-27
CUST030215,51,Female,34000,Washington,Free,2022-03-04
CUST030216,24,Male,67200,New York,Silver,2022-07-27
CUST030217,61,Female,108900,Texas,Free,2022-07-09
CUST030218,60,Male,66200,Pennsylvania,Free,2024-03-16
CUST030219,34,Male,224800,Florida,Gold,2022-04-09
CUST030220,49,Male,43000,California,Bronze,2023-12-30
CUST030221,31,Male,39000,Pennsylvania,Free,2023-03-21
CUST030222,48,Female,19600,Ohio,Platinum,2026-03-08
CUST030223,33,Female,47800,Pennsylvania,Bronze,2023-12-06
CUST030224,20,Male,50100,Illinois,Free,2025-04-03
CUST030225,18,Male,56900,Washington,Bronze,2022-03-26
CUST030226,32,Female,64200,North Carolina,Free,2022-09-13
CUST030227,39,Female,44900,Illinois,Platinum,2024-03-08
CUST030228,51,Male,57300,California,Bronze,2025-12-03
CUST030229,36,Male,42900,Florida,Bronze,2025-03-17
CUST030230,48,Female,65600,New York,Free,2024-12-06
CUST030231,30,Female,25000,Georgia,Bronze,2025-11-08
CUST030232,31,Female,34600,California,Free,2024-11-28
CUST030233,48,Female,57700,Georgia,Bronze,2023-06-04
CUST030234,18,Male,70600,Florida,Bronze,2025-09-24
CUST030235,36,Male,45700,Illinois,Free,2023-07-15
CUST030236,31,Male,41200,Illinois,Free,2023-09-12
CUST030237,52,Male,43800,California,Free,2023-03-08
CUST030238,29,Female,31700,Ohio,Free,2026-03-13
CUST030239,42,Male,43700,Georgia,Silver,2025-12-21
CUST030240,47,Male,83100,Washington,Gold,2025-10-28
CUST030241,18,Female,46500,New York,Bronze,2023-05-27
CUST030242,34,Male,42600,North Carolina,Bronze,2023-10-05
CUST030243,30,Female,44700,Texas,Bronze,2025-08-11
CUST030244,47,Female,121300,Pennsylvania,Silver,2022-04-05
